run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
AblT_s0014_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0014,317,0,none,7.109,685,120,0.0,False,,2026-07-24T23:17:55,6182.2
AblM_s0014_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0014,317,0,none,24.665,487,512,0.0,False,,2026-07-24T23:18:20,6182.2
AblQ_s0014_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0014,317,0,none,27.344,556,512,0.0,False,,2026-07-24T23:18:48,6182.2
AblP_s0014_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0014,317,0,none,9.021,553,163,0.0,False,,2026-07-24T23:18:57,6182.2
AblT_s0015_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0015,324,0,none,7.088,686,116,0.0,False,,2026-07-24T23:19:05,6182.2
AblM_s0015_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0015,324,0,none,20.579,488,512,0.0,False,,2026-07-24T23:19:26,6182.2
AblQ_s0015_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0015,324,0,none,24.635,557,512,0.0,False,,2026-07-24T23:19:51,6182.2
AblP_s0015_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0015,324,0,none,9.245,556,178,0.0,False,,2026-07-24T23:20:01,6182.2
AblT_s0016_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0016,335,0,none,10.648,684,120,0.0,False,,2026-07-24T23:20:12,6182.2
AblM_s0016_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0016,335,0,none,19.413,486,512,0.0,False,,2026-07-24T23:20:32,6182.2
AblQ_s0016_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0016,335,0,none,21.632,555,512,0.0,False,,2026-07-24T23:20:54,6182.2
AblP_s0016_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0016,335,0,none,5.734,552,141,0.0,False,,2026-07-24T23:21:01,6182.2
AblT_s0017_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0017,374,0,none,5.827,685,104,0.0,False,,2026-07-24T23:21:07,6182.2
AblM_s0017_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0017,374,0,none,20.571,487,512,0.0,False,,2026-07-24T23:21:28,6182.2
AblQ_s0017_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0017,374,0,none,21.546,556,512,0.0,False,,2026-07-24T23:21:50,6182.2
AblP_s0017_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0017,374,0,none,10.821,553,199,0.0,False,,2026-07-24T23:22:02,6182.2
AblT_s0018_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0018,431,0,none,5.619,684,149,0.0,False,,2026-07-24T23:22:08,6182.2
AblM_s0018_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0018,431,0,none,19.734,486,512,0.0,False,,2026-07-24T23:22:28,6182.2
AblQ_s0018_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0018,431,0,none,23.194,555,512,0.0,False,,2026-07-24T23:22:52,6182.2
AblP_s0018_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0018,431,0,none,10.406,552,181,0.0,False,,2026-07-24T23:23:03,6182.2
AblT_s0019_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0019,455,0,none,7.996,685,120,0.0,False,,2026-07-24T23:23:11,6182.2
AblM_s0019_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0019,455,0,none,22.043,487,512,0.0,False,,2026-07-24T23:23:34,6182.2
AblQ_s0019_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0019,455,0,none,24.007,556,512,0.0,False,,2026-07-24T23:23:58,6182.2
AblP_s0019_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0019,455,0,none,8.237,553,165,0.0,False,,2026-07-24T23:24:07,6182.2
AblT_s0020_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0020,504,0,none,5.796,684,113,0.0,False,,2026-07-24T23:24:13,6182.2
AblM_s0020_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0020,504,0,none,22.65,486,512,0.0,False,,2026-07-24T23:24:37,6182.2
AblQ_s0020_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0020,504,0,none,24.689,555,512,0.0,False,,2026-07-24T23:25:02,6182.2
AblP_s0020_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0020,504,0,none,10.176,552,142,0.0,False,,2026-07-24T23:25:13,6182.2
AblT_s0021_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0021,527,0,none,4.665,686,116,0.0,False,,2026-07-24T23:25:18,6182.2
AblM_s0021_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0021,527,0,none,24.133,488,512,0.0,False,,2026-07-24T23:25:42,6182.2
AblQ_s0021_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0021,527,0,none,27.579,557,512,0.0,False,,2026-07-24T23:26:11,6182.2
AblP_s0021_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0021,527,0,none,6.235,556,154,0.0,False,,2026-07-24T23:26:17,6182.2
AblT_s0022_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0022,535,0,none,4.952,686,114,0.0,False,,2026-07-24T23:26:23,6182.2
AblM_s0022_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0022,535,0,none,23.484,488,512,0.0,False,,2026-07-24T23:26:47,6182.2
AblQ_s0022_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0022,535,0,none,23.623,557,512,0.0,False,,2026-07-24T23:27:11,6182.2
AblP_s0022_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0022,535,0,none,7.657,554,173,0.0,False,,2026-07-24T23:27:19,6182.2
AblT_s0023_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0023,594,0,none,4.917,684,123,0.0,False,,2026-07-24T23:27:25,6182.2
AblM_s0023_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0023,594,0,none,30.19,486,512,0.0,False,,2026-07-24T23:27:55,6182.2
AblQ_s0023_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0023,594,0,none,27.916,555,512,0.0,False,,2026-07-24T23:28:24,6182.2
AblP_s0023_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0023,594,0,none,9.604,554,149,0.0,False,,2026-07-24T23:28:34,6182.2
AblT_s0024_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0024,600,0,none,6.988,684,119,0.0,False,,2026-07-24T23:28:42,6182.2
AblM_s0024_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0024,600,0,none,23.981,486,512,0.0,False,,2026-07-24T23:29:06,6182.2
AblQ_s0024_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0024,600,0,none,25.465,555,512,0.0,False,,2026-07-24T23:29:32,6182.2
AblP_s0024_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0024,600,0,none,9.175,553,162,0.0,False,,2026-07-24T23:29:42,6182.2
AblT_s0025_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0025,640,0,none,4.765,686,117,0.0,False,,2026-07-24T23:29:47,6182.2
AblM_s0025_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0025,640,0,none,29.568,488,512,0.0,False,,2026-07-24T23:30:17,6182.2
AblQ_s0025_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0025,640,0,none,28.962,557,512,0.0,False,,2026-07-24T23:30:47,6182.2
AblP_s0025_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0025,640,0,none,10.002,554,165,0.0,False,,2026-07-24T23:30:57,6182.2
AblT_s0026_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0026,732,0,none,4.914,685,123,0.0,False,,2026-07-24T23:31:03,6182.2
AblM_s0026_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0026,732,0,none,23.749,487,512,0.0,False,,2026-07-24T23:31:27,6182.2
AblQ_s0026_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0026,732,0,none,23.163,556,512,0.0,False,,2026-07-24T23:31:51,6182.2
AblP_s0026_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0026,732,0,none,8.39,553,220,0.0,False,,2026-07-24T23:32:00,6182.2
AblT_s0027_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0027,755,0,none,8.318,700,119,0.0,False,,2026-07-24T23:32:09,6182.2
AblM_s0027_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0027,755,0,none,25.272,488,512,0.0,False,,2026-07-24T23:32:34,6182.2
AblQ_s0027_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0027,755,0,none,21.176,569,512,0.0,False,,2026-07-24T23:32:56,6182.2
AblP_s0027_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0027,755,0,none,8.831,556,149,0.0,False,,2026-07-24T23:33:05,6182.2
AblT_s0028_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0028,784,0,none,6.423,685,113,0.0,False,,2026-07-24T23:33:12,6182.2
AblM_s0028_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0028,784,0,none,21.649,487,512,0.0,False,,2026-07-24T23:33:35,6182.2
AblQ_s0028_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0028,784,0,none,25.557,556,512,0.0,False,,2026-07-24T23:34:01,6182.2
AblP_s0028_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0028,784,0,none,7.703,553,186,0.0,False,,2026-07-24T23:34:09,6182.2
AblT_s0029_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0029,785,0,none,5.154,685,120,0.0,False,,2026-07-24T23:34:15,6182.2
AblM_s0029_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0029,785,0,none,24.161,487,512,0.0,False,,2026-07-24T23:34:39,6182.2
AblQ_s0029_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0029,785,0,none,24.841,556,512,0.0,False,,2026-07-24T23:35:05,6182.2
AblP_s0029_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0029,785,0,none,7.492,553,171,0.0,False,,2026-07-24T23:35:13,6182.2
AblT_s0030_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0030,814,0,none,5.972,686,125,0.0,False,,2026-07-24T23:35:19,6182.2
AblM_s0030_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0030,814,0,none,23.158,488,512,0.0,False,,2026-07-24T23:35:43,6182.2
AblQ_s0030_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0030,814,0,none,27.058,557,512,0.0,False,,2026-07-24T23:36:11,6182.2
AblP_s0030_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0030,814,0,none,6.601,554,171,0.0,False,,2026-07-24T23:36:18,6182.2
AblT_s0031_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0031,819,0,none,8.894,687,144,0.0,False,,2026-07-24T23:36:27,6182.2
AblM_s0031_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0031,819,0,none,26.541,489,512,0.0,False,,2026-07-24T23:36:54,6182.2
AblQ_s0031_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0031,819,0,none,22.118,558,512,0.0,False,,2026-07-24T23:37:17,6182.2
AblP_s0031_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0031,819,0,none,4.868,555,135,0.0,False,,2026-07-24T23:37:22,6182.2
AblT_s0032_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0032,976,0,none,4.537,686,114,0.0,False,,2026-07-24T23:37:27,6182.2
AblM_s0032_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0032,976,0,none,28.645,488,512,0.0,False,,2026-07-24T23:37:57,6182.2
AblQ_s0032_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0032,976,0,none,29.201,557,512,0.0,False,,2026-07-24T23:38:26,6182.2
AblP_s0032_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0032,976,0,none,9.147,554,154,0.0,False,,2026-07-24T23:38:36,6182.2
AblT_s0033_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0033,982,0,none,6.031,686,116,0.0,False,,2026-07-24T23:38:42,6182.2
AblM_s0033_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0033,982,0,none,24.099,488,512,0.0,False,,2026-07-24T23:39:07,6182.2
AblQ_s0033_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0033,982,0,none,27.92,557,512,0.0,False,,2026-07-24T23:39:36,6182.2
AblP_s0033_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0033,982,0,none,6.551,555,158,0.0,False,,2026-07-24T23:39:43,6182.2
AblT_s0034_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0034,994,0,none,6.539,687,122,0.0,False,,2026-07-24T23:39:50,6182.2
AblM_s0034_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0034,994,0,none,22.887,489,512,0.0,False,,2026-07-24T23:40:13,6182.2
AblQ_s0034_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0034,994,0,none,22.744,558,512,0.0,False,,2026-07-24T23:40:36,6182.2
AblP_s0034_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0034,994,0,none,8.157,555,146,0.0,False,,2026-07-24T23:40:45,6182.2
AblT_s0035_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0035,995,0,none,6.427,686,115,0.0,False,,2026-07-24T23:40:52,6182.2
AblM_s0035_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0035,995,0,none,25.159,488,512,0.0,False,,2026-07-24T23:41:18,6182.2
AblQ_s0035_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0035,995,0,none,26.741,557,512,0.0,False,,2026-07-24T23:41:45,6182.2
AblP_s0035_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0035,995,0,none,7.938,556,144,0.0,False,,2026-07-24T23:41:54,6182.2
AblT_s0036_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0036,1018,0,none,5.526,686,114,0.0,False,,2026-07-24T23:42:00,6182.2
AblM_s0036_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0036,1018,0,none,25.798,488,512,0.0,False,,2026-07-24T23:42:26,6182.2
AblQ_s0036_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0036,1018,0,none,30.813,557,512,0.0,False,,2026-07-24T23:42:57,6182.2
AblP_s0036_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0036,1018,0,none,7.952,554,144,0.0,False,,2026-07-24T23:43:06,6182.2
AblT_s0037_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0037,1081,0,none,5.012,686,121,0.0,False,,2026-07-24T23:43:11,6182.2
AblM_s0037_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0037,1081,0,none,28.707,488,512,0.0,False,,2026-07-24T23:43:41,6182.2
AblQ_s0037_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0037,1081,0,none,25.197,557,512,0.0,False,,2026-07-24T23:44:06,6182.2
AblP_s0037_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0037,1081,0,none,7.099,554,138,0.0,False,,2026-07-24T23:44:14,6182.2
AblT_s0038_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0038,1088,1,TWF,6.69,700,122,0.0,False,,2026-07-24T23:44:21,6182.2
AblM_s0038_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0038,1088,1,TWF,27.857,489,512,0.0,False,,2026-07-24T23:44:50,6182.2
AblQ_s0038_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0038,1088,1,TWF,30.257,569,512,0.0,False,,2026-07-24T23:45:20,6182.2
AblP_s0038_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0038,1088,1,TWF,9.886,556,157,0.0,False,,2026-07-24T23:45:31,6182.2
AblT_s0039_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0039,1106,0,none,5.771,686,125,0.0,False,,2026-07-24T23:45:37,6182.2
AblM_s0039_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0039,1106,0,none,18.796,488,512,0.0,False,,2026-07-24T23:45:57,6182.2
AblQ_s0039_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0039,1106,0,none,21.758,557,512,0.0,False,,2026-07-24T23:46:19,6182.2
AblP_s0039_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0039,1106,0,none,7.644,555,186,0.0,False,,2026-07-24T23:46:27,6182.2
AblT_s0040_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0040,1118,0,none,7.299,687,119,0.0,False,,2026-07-24T23:46:35,6182.2
AblM_s0040_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0040,1118,0,none,26.067,489,512,0.0,False,,2026-07-24T23:47:01,6182.2
AblQ_s0040_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0040,1118,0,none,22.92,558,512,0.0,False,,2026-07-24T23:47:25,6182.2
AblP_s0040_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0040,1118,0,none,7.04,555,144,0.0,False,,2026-07-24T23:47:32,6182.2
AblT_s0041_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0041,1141,0,none,7.58,687,119,0.0,False,,2026-07-24T23:47:41,6182.2
AblM_s0041_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0041,1141,0,none,25.185,489,512,0.0,False,,2026-07-24T23:48:06,6182.2
AblQ_s0041_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0041,1141,0,none,26.081,558,512,0.0,False,,2026-07-24T23:48:33,6182.2
AblP_s0041_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0041,1141,0,none,9.327,556,182,0.0,False,,2026-07-24T23:48:43,6182.2
AblT_s0042_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0042,1190,0,none,4.791,685,115,0.0,False,,2026-07-24T23:48:48,6182.2
AblM_s0042_s42,ai4i_openai,AblM,glm-4-flash,openai,42,s0042,1190,0,none,21.836,487,512,0.0,False,,2026-07-24T23:49:10,6182.2
AblQ_s0042_s42,ai4i_openai,AblQ,glm-4-flash,openai,42,s0042,1190,0,none,21.303,556,512,0.0,False,,2026-07-24T23:49:32,6182.2
AblP_s0042_s42,ai4i_openai,AblP,glm-4-flash,openai,42,s0042,1190,0,none,6.183,553,136,0.0,False,,2026-07-24T23:49:39,6182.2
AblT_s0043_s42,ai4i_openai,AblT,glm-4-flash,openai,42,s0043,1214,0,none,8.862,687,120,0.0,False,,2026-07-24T23:49:48,6182.2
