run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B5_s0016_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0016,335,0,none,12.209,1573,217,0.0,False,,2026-07-24T13:54:37,575.7
B4_s0017_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0017,374,0,none,5.196,1208,70,0.0,False,,2026-07-24T13:54:43,575.7
B5_s0017_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0017,374,0,none,13.474,1575,184,0.0,False,,2026-07-24T13:54:57,575.7
B4_s0018_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0018,431,0,none,6.913,1207,126,0.0,False,,2026-07-24T13:55:04,575.7
B5_s0018_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0018,431,0,none,10.07,1584,200,0.0,False,,2026-07-24T13:55:14,575.7
B4_s0038_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0038,1088,1,TWF,6.604,1210,102,0.0,False,,2026-07-24T13:55:21,575.7
B5_s0038_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0038,1088,1,TWF,6.142,1589,139,0.0,False,,2026-07-24T13:55:28,575.7
B4_s0053_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0053,1510,1,TWF,5.249,1209,91,0.0,False,,2026-07-24T13:55:33,575.7
B5_s0053_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0053,1510,1,TWF,11.64,1578,184,0.0,False,,2026-07-24T13:55:45,575.7
B4_s0129_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0129,4118,1,OSF,8.207,1208,92,0.0,False,,2026-07-24T13:55:54,575.7
B5_s0129_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0129,4118,1,OSF,12.11,1585,213,0.0,False,,2026-07-24T13:56:06,575.7
B4_s0130_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0130,4122,1,HDF,3.882,1209,82,0.0,False,,2026-07-24T13:56:11,575.7
B5_s0130_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0130,4122,1,HDF,12.576,1588,235,0.0,False,,2026-07-24T13:56:24,575.7
B4_s0132_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0132,4165,1,HDF,7.912,1210,113,0.0,False,,2026-07-24T13:56:32,575.7
B5_s0132_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0132,4165,1,HDF,13.186,1579,223,0.0,False,,2026-07-24T13:56:45,575.7
B4_s0134_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0134,4174,1,HDF,2.433,1210,56,0.0,False,,2026-07-24T13:56:48,575.7
B5_s0134_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0134,4174,1,HDF,13.473,1590,196,0.0,False,,2026-07-24T13:57:02,575.7
B4_s0146_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0146,4537,1,HDF,5.282,1210,94,0.0,False,,2026-07-24T13:57:08,575.7
B5_s0146_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0146,4537,1,HDF,11.68,1580,222,0.0,False,,2026-07-24T13:57:20,575.7
B4_s0161_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0161,4977,1,OSF,6.564,1210,85,0.0,False,,2026-07-24T13:57:27,575.7
B5_s0161_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0161,4977,1,OSF,12.783,1590,196,0.0,False,,2026-07-24T13:57:40,575.7
B4_s0229_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0229,7012,1,PWF,4.477,1208,71,0.0,False,,2026-07-24T13:57:45,575.7
B5_s0229_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0229,7012,1,PWF,9.522,1576,175,0.0,False,,2026-07-24T13:57:55,575.7
B4_s0241_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0241,7510,1,OSF,6.8,1209,94,0.0,False,,2026-07-24T13:58:02,575.7
B5_s0241_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0241,7510,1,OSF,9.719,1578,196,0.0,False,,2026-07-24T13:58:12,575.7
B4_s0311_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0311,9823,1,OSF,6.421,1210,109,0.0,False,,2026-07-24T13:58:19,575.7
B5_s0311_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0311,9823,1,OSF,10.024,1580,168,0.0,False,,2026-07-24T13:58:29,575.7
