run_id,exp_id,method,llm_version,provider,seed,instance_id,udi,machine_failure,active_modes,latency_s,prompt_tokens,completion_tokens,api_cost,ifr_flag,llm_error,timestamp,wall_time_s
B5_s0002_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0002,34,0,none,12.183,1575,169,0.0,False,,2026-07-24T14:32:24,6293.4
B6_s0002_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0002,34,0,none,9.959,798,148,0.0,False,,2026-07-24T14:32:35,6293.4
B7_s0002_s42,ai4i_openai,B7,local,openai,42,s0002,34,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:32:48,6293.4
B8_s0002_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0002,34,0,none,10.0,675,115,0.0,False,,2026-07-24T14:32:58,6293.4
B1_s0003_s42,ai4i_openai,B1,local,openai,42,s0003,36,0,none,0.0,0,0,0.0,False,,2026-07-24T14:32:59,6293.4
B2_s0003_s42,ai4i_openai,B2,local,openai,42,s0003,36,0,none,0.0,0,0,0.0,False,,2026-07-24T14:32:59,6293.4
B3_s0003_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0003,36,0,none,13.252,519,187,0.0,False,,2026-07-24T14:33:12,6293.4
B4_s0003_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0003,36,0,none,6.644,1208,70,0.0,False,,2026-07-24T14:33:19,6293.4
B5_s0003_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0003,36,0,none,17.395,1585,214,0.0,False,,2026-07-24T14:33:37,6293.4
B6_s0003_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0003,36,0,none,6.847,798,123,0.0,False,,2026-07-24T14:33:44,6293.4
B7_s0003_s42,ai4i_openai,B7,local,openai,42,s0003,36,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:34:04,6293.4
B8_s0003_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0003,36,0,none,8.063,675,137,0.0,False,,2026-07-24T14:34:13,6293.4
B1_s0004_s42,ai4i_openai,B1,local,openai,42,s0004,40,0,none,0.0,0,0,0.0,False,,2026-07-24T14:34:13,6293.4
B2_s0004_s42,ai4i_openai,B2,local,openai,42,s0004,40,0,none,0.0,0,0,0.0,False,,2026-07-24T14:34:13,6293.4
B3_s0004_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0004,40,0,none,11.535,519,144,0.0,False,,2026-07-24T14:34:25,6293.4
B4_s0004_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0004,40,0,none,6.018,1208,81,0.0,False,,2026-07-24T14:34:31,6293.4
B5_s0004_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0004,40,0,none,13.692,1575,174,0.0,False,,2026-07-24T14:34:45,6293.4
B6_s0004_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0004,40,0,none,8.513,798,129,0.0,False,,2026-07-24T14:34:54,6293.4
B7_s0004_s42,ai4i_openai,B7,local,openai,42,s0004,40,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:35:12,6293.4
B8_s0004_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0004,40,0,none,10.861,675,133,0.0,False,,2026-07-24T14:35:23,6293.4
B1_s0005_s42,ai4i_openai,B1,local,openai,42,s0005,84,0,none,0.0,0,0,0.0,False,,2026-07-24T14:35:24,6293.4
B2_s0005_s42,ai4i_openai,B2,local,openai,42,s0005,84,0,none,0.0,0,0,0.0,False,,2026-07-24T14:35:24,6293.4
B3_s0005_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0005,84,0,none,9.592,518,165,0.0,False,,2026-07-24T14:35:33,6293.4
B4_s0005_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0005,84,0,none,4.752,1207,114,0.0,False,,2026-07-24T14:35:39,6293.4
B5_s0005_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0005,84,0,none,8.559,1573,182,0.0,False,,2026-07-24T14:35:48,6293.4
B6_s0005_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0005,84,0,none,8.313,797,134,0.0,False,,2026-07-24T14:35:56,6293.4
B7_s0005_s42,ai4i_openai,B7,local,openai,42,s0005,84,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:36:09,6293.4
B8_s0005_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0005,84,0,none,3.721,674,116,0.0,False,,2026-07-24T14:36:13,6293.4
B1_s0006_s42,ai4i_openai,B1,local,openai,42,s0006,92,0,none,0.0,0,0,0.0,False,,2026-07-24T14:36:13,6293.4
B2_s0006_s42,ai4i_openai,B2,local,openai,42,s0006,92,0,none,0.0,0,0,0.0,False,,2026-07-24T14:36:13,6293.4
B3_s0006_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0006,92,0,none,5.121,517,160,0.0,False,,2026-07-24T14:36:19,6293.4
B4_s0006_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0006,92,0,none,3.926,1206,78,0.0,False,,2026-07-24T14:36:23,6293.4
B5_s0006_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0006,92,0,none,11.78,1582,263,0.0,False,,2026-07-24T14:36:35,6293.4
B6_s0006_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0006,92,0,none,5.734,796,154,0.0,False,,2026-07-24T14:36:42,6293.4
B7_s0006_s42,ai4i_openai,B7,local,openai,42,s0006,92,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:36:57,6293.4
B8_s0006_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0006,92,0,none,8.132,673,119,0.0,False,,2026-07-24T14:37:06,6293.4
B1_s0007_s42,ai4i_openai,B1,local,openai,42,s0007,96,0,none,0.0,0,0,0.0,False,,2026-07-24T14:37:06,6293.4
B2_s0007_s42,ai4i_openai,B2,local,openai,42,s0007,96,0,none,0.0,0,0,0.0,False,,2026-07-24T14:37:06,6293.4
B3_s0007_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0007,96,0,none,10.048,519,193,0.0,False,,2026-07-24T14:37:16,6293.4
B4_s0007_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0007,96,0,none,4.354,1208,111,0.0,False,,2026-07-24T14:37:21,6293.4
B5_s0007_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0007,96,0,none,7.021,1575,179,0.0,False,,2026-07-24T14:37:29,6293.4
B6_s0007_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0007,96,0,none,8.507,798,133,0.0,False,,2026-07-24T14:37:38,6293.4
B7_s0007_s42,ai4i_openai,B7,local,openai,42,s0007,96,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:37:53,6293.4
B8_s0007_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0007,96,0,none,7.598,675,116,0.0,False,,2026-07-24T14:38:01,6293.4
B1_s0008_s42,ai4i_openai,B1,local,openai,42,s0008,100,0,none,0.0,0,0,0.0,False,,2026-07-24T14:38:01,6293.4
B2_s0008_s42,ai4i_openai,B2,local,openai,42,s0008,100,0,none,0.0,0,0,0.0,False,,2026-07-24T14:38:01,6293.4
B3_s0008_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0008,100,0,none,7.641,518,171,0.0,False,,2026-07-24T14:38:09,6293.4
B4_s0008_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0008,100,0,none,9.542,1207,118,0.0,False,,2026-07-24T14:38:19,6293.4
B5_s0008_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0008,100,0,none,9.744,1573,182,0.0,False,,2026-07-24T14:38:29,6293.4
B6_s0008_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0008,100,0,none,6.258,797,156,0.0,False,,2026-07-24T14:38:36,6293.4
B7_s0008_s42,ai4i_openai,B7,local,openai,42,s0008,100,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:38:44,6293.4
B8_s0008_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0008,100,0,none,5.636,674,131,0.0,False,,2026-07-24T14:38:51,6293.4
B1_s0009_s42,ai4i_openai,B1,local,openai,42,s0009,110,0,none,0.0,0,0,0.0,False,,2026-07-24T14:38:51,6293.4
B2_s0009_s42,ai4i_openai,B2,local,openai,42,s0009,110,0,none,0.0,0,0,0.0,False,,2026-07-24T14:38:51,6293.4
B3_s0009_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0009,110,0,none,10.26,518,168,0.0,False,,2026-07-24T14:39:01,6293.4
B4_s0009_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0009,110,0,none,5.174,1207,100,0.0,False,,2026-07-24T14:39:07,6293.4
B5_s0009_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0009,110,0,none,9.689,1573,190,0.0,False,,2026-07-24T14:39:17,6293.4
B6_s0009_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0009,110,0,none,4.076,797,130,0.0,False,,2026-07-24T14:39:22,6293.4
B7_s0009_s42,ai4i_openai,B7,local,openai,42,s0009,110,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:39:36,6293.4
B8_s0009_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0009,110,0,none,8.789,674,116,0.0,False,,2026-07-24T14:39:46,6293.4
B1_s0010_s42,ai4i_openai,B1,local,openai,42,s0010,111,0,none,0.0,0,0,0.0,False,,2026-07-24T14:39:46,6293.4
B2_s0010_s42,ai4i_openai,B2,local,openai,42,s0010,111,0,none,0.0,0,0,0.0,False,,2026-07-24T14:39:46,6293.4
B3_s0010_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0010,111,0,none,17.858,517,211,0.0,False,,2026-07-24T14:40:04,6293.4
B4_s0010_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0010,111,0,none,6.924,1206,135,0.0,False,,2026-07-24T14:40:11,6293.4
B5_s0010_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0010,111,0,none,19.031,1582,229,0.0,False,,2026-07-24T14:40:31,6293.4
B6_s0010_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0010,111,0,none,10.062,796,141,0.0,False,,2026-07-24T14:40:42,6293.4
B7_s0010_s42,ai4i_openai,B7,local,openai,42,s0010,111,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:40:58,6293.4
B8_s0010_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0010,111,0,none,9.156,673,116,0.0,False,,2026-07-24T14:41:08,6293.4
B1_s0011_s42,ai4i_openai,B1,local,openai,42,s0011,123,0,none,0.0,0,0,0.0,False,,2026-07-24T14:41:08,6293.4
B2_s0011_s42,ai4i_openai,B2,local,openai,42,s0011,123,0,none,0.0,0,0,0.0,False,,2026-07-24T14:41:08,6293.4
B3_s0011_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0011,123,0,none,9.716,518,167,0.0,False,,2026-07-24T14:41:18,6293.4
B4_s0011_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0011,123,0,none,8.382,1207,89,0.0,False,,2026-07-24T14:41:27,6293.4
B5_s0011_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0011,123,0,none,15.01,1584,248,0.0,False,,2026-07-24T14:41:43,6293.4
B6_s0011_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0011,123,0,none,12.409,797,219,0.0,False,,2026-07-24T14:41:56,6293.4
B7_s0011_s42,ai4i_openai,B7,local,openai,42,s0011,123,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:42:14,6293.4
B8_s0011_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0011,123,0,none,8.529,674,150,0.0,False,,2026-07-24T14:42:24,6293.4
B1_s0012_s42,ai4i_openai,B1,local,openai,42,s0012,264,0,none,0.0,0,0,0.0,False,,2026-07-24T14:42:24,6293.4
B2_s0012_s42,ai4i_openai,B2,local,openai,42,s0012,264,0,none,0.0,0,0,0.0,False,,2026-07-24T14:42:24,6293.4
B3_s0012_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0012,264,0,none,9.668,517,158,0.0,False,,2026-07-24T14:42:34,6293.4
B4_s0012_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0012,264,0,none,4.141,1206,91,0.0,False,,2026-07-24T14:42:38,6293.4
B5_s0012_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0012,264,0,none,7.359,1582,157,0.0,False,,2026-07-24T14:42:46,6293.4
B6_s0012_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0012,264,0,none,5.725,796,129,0.0,False,,2026-07-24T14:42:53,6293.4
B7_s0012_s42,ai4i_openai,B7,local,openai,42,s0012,264,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:43:08,6293.4
B8_s0012_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0012,264,0,none,7.273,673,116,0.0,False,,2026-07-24T14:43:15,6293.4
B1_s0013_s42,ai4i_openai,B1,local,openai,42,s0013,272,0,none,0.0,0,0,0.0,False,,2026-07-24T14:43:16,6293.4
B2_s0013_s42,ai4i_openai,B2,local,openai,42,s0013,272,0,none,0.0,0,0,0.0,False,,2026-07-24T14:43:16,6293.4
B3_s0013_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0013,272,0,none,8.876,518,153,0.0,False,,2026-07-24T14:43:25,6293.4
B4_s0013_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0013,272,0,none,4.251,1207,77,0.0,False,,2026-07-24T14:43:30,6293.4
B5_s0013_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0013,272,0,none,14.248,1584,247,0.0,False,,2026-07-24T14:43:44,6293.4
B6_s0013_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0013,272,0,none,11.441,797,211,0.0,False,,2026-07-24T14:43:56,6293.4
B7_s0013_s42,ai4i_openai,B7,local,openai,42,s0013,272,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:44:15,6293.4
B8_s0013_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0013,272,0,none,7.323,674,132,0.0,False,,2026-07-24T14:44:22,6293.4
B1_s0014_s42,ai4i_openai,B1,local,openai,42,s0014,317,0,none,0.0,0,0,0.0,False,,2026-07-24T14:44:23,6293.4
B2_s0014_s42,ai4i_openai,B2,local,openai,42,s0014,317,0,none,0.0,0,0,0.0,False,,2026-07-24T14:44:23,6293.4
B3_s0014_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0014,317,0,none,11.997,519,173,0.0,False,,2026-07-24T14:44:35,6293.4
B4_s0014_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0014,317,0,none,6.545,1208,107,0.0,False,,2026-07-24T14:44:42,6293.4
B5_s0014_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0014,317,0,none,10.495,1586,179,0.0,False,,2026-07-24T14:44:53,6293.4
B6_s0014_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0014,317,0,none,7.271,798,167,0.0,False,,2026-07-24T14:45:01,6293.4
B7_s0014_s42,ai4i_openai,B7,local,openai,42,s0014,317,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:45:12,6293.4
B8_s0014_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0014,317,0,none,8.763,675,117,0.0,False,,2026-07-24T14:45:21,6293.4
B1_s0015_s42,ai4i_openai,B1,local,openai,42,s0015,324,0,none,0.0,0,0,0.0,False,,2026-07-24T14:45:21,6293.4
B2_s0015_s42,ai4i_openai,B2,local,openai,42,s0015,324,0,none,0.0,0,0,0.0,False,,2026-07-24T14:45:21,6293.4
B3_s0015_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0015,324,0,none,7.44,520,191,0.0,False,,2026-07-24T14:45:29,6293.4
B4_s0015_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0015,324,0,none,4.546,1209,84,0.0,False,,2026-07-24T14:45:34,6293.4
B5_s0015_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0015,324,0,none,10.668,1579,184,0.0,False,,2026-07-24T14:45:45,6293.4
B6_s0015_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0015,324,0,none,5.477,799,128,0.0,False,,2026-07-24T14:45:51,6293.4
B7_s0015_s42,ai4i_openai,B7,local,openai,42,s0015,324,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:46:07,6293.4
B8_s0015_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0015,324,0,none,6.867,676,118,0.0,False,,2026-07-24T14:46:14,6293.4
B1_s0016_s42,ai4i_openai,B1,local,openai,42,s0016,335,0,none,0.0,0,0,0.0,False,,2026-07-24T14:46:15,6293.4
B2_s0016_s42,ai4i_openai,B2,local,openai,42,s0016,335,0,none,0.0,0,0,0.0,False,,2026-07-24T14:46:15,6293.4
B3_s0016_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0016,335,0,none,10.629,518,208,0.0,False,,2026-07-24T14:46:26,6293.4
B4_s0016_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0016,335,0,none,4.34,1207,93,0.0,False,,2026-07-24T14:46:30,6293.4
B5_s0016_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0016,335,0,none,8.783,1573,178,0.0,False,,2026-07-24T14:46:40,6293.4
B6_s0016_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0016,335,0,none,6.224,797,116,0.0,False,,2026-07-24T14:46:47,6293.4
B7_s0016_s42,ai4i_openai,B7,local,openai,42,s0016,335,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:47:02,6293.4
B8_s0016_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0016,335,0,none,6.735,674,117,0.0,False,,2026-07-24T14:47:09,6293.4
B1_s0017_s42,ai4i_openai,B1,local,openai,42,s0017,374,0,none,0.0,0,0,0.0,False,,2026-07-24T14:47:09,6293.4
B2_s0017_s42,ai4i_openai,B2,local,openai,42,s0017,374,0,none,0.0,0,0,0.0,False,,2026-07-24T14:47:09,6293.4
B3_s0017_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0017,374,0,none,7.189,519,159,0.0,False,,2026-07-24T14:47:17,6293.4
B4_s0017_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0017,374,0,none,4.761,1208,86,0.0,False,,2026-07-24T14:47:22,6293.4
B5_s0017_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0017,374,0,none,8.206,1586,162,0.0,False,,2026-07-24T14:47:31,6293.4
B6_s0017_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0017,374,0,none,12.274,798,181,0.0,False,,2026-07-24T14:47:44,6293.4
B7_s0017_s42,ai4i_openai,B7,local,openai,42,s0017,374,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:48:00,6293.4
B8_s0017_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0017,374,0,none,8.682,675,124,0.0,False,,2026-07-24T14:48:09,6293.4
B1_s0018_s42,ai4i_openai,B1,local,openai,42,s0018,431,0,none,0.0,0,0,0.0,False,,2026-07-24T14:48:10,6293.4
B2_s0018_s42,ai4i_openai,B2,local,openai,42,s0018,431,0,none,0.0,0,0,0.0,False,,2026-07-24T14:48:10,6293.4
B3_s0018_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0018,431,0,none,6.19,518,135,0.0,False,,2026-07-24T14:48:16,6293.4
B4_s0018_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0018,431,0,none,6.428,1207,109,0.0,False,,2026-07-24T14:48:23,6293.4
B5_s0018_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0018,431,0,none,18.654,1584,245,0.0,False,,2026-07-24T14:48:42,6293.4
B6_s0018_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0018,431,0,none,9.295,797,149,0.0,False,,2026-07-24T14:48:52,6293.4
B7_s0018_s42,ai4i_openai,B7,local,openai,42,s0018,431,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:49:04,6293.4
B8_s0018_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0018,431,0,none,9.877,674,126,0.0,False,,2026-07-24T14:49:14,6293.4
B1_s0019_s42,ai4i_openai,B1,local,openai,42,s0019,455,0,none,0.0,0,0,0.0,False,,2026-07-24T14:49:15,6293.4
B2_s0019_s42,ai4i_openai,B2,local,openai,42,s0019,455,0,none,0.0,0,0,0.0,False,,2026-07-24T14:49:15,6293.4
B3_s0019_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0019,455,0,none,11.717,519,176,0.0,False,,2026-07-24T14:49:26,6293.4
B4_s0019_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0019,455,0,none,6.743,1208,110,0.0,False,,2026-07-24T14:49:34,6293.4
B5_s0019_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0019,455,0,none,8.968,1575,168,0.0,False,,2026-07-24T14:49:43,6293.4
B6_s0019_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0019,455,0,none,12.868,798,194,0.0,False,,2026-07-24T14:49:56,6293.4
B7_s0019_s42,ai4i_openai,B7,local,openai,42,s0019,455,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:50:10,6293.4
B8_s0019_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0019,455,0,none,6.308,675,117,0.0,False,,2026-07-24T14:50:16,6293.4
B1_s0020_s42,ai4i_openai,B1,local,openai,42,s0020,504,0,none,0.0,0,0,0.0,False,,2026-07-24T14:50:17,6293.4
B2_s0020_s42,ai4i_openai,B2,local,openai,42,s0020,504,0,none,0.0,0,0,0.0,False,,2026-07-24T14:50:17,6293.4
B3_s0020_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0020,504,0,none,8.329,518,143,0.0,False,,2026-07-24T14:50:25,6293.4
B4_s0020_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0020,504,0,none,6.999,1207,101,0.0,False,,2026-07-24T14:50:33,6293.4
B5_s0020_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0020,504,0,none,9.654,1573,187,0.0,False,,2026-07-24T14:50:43,6293.4
B6_s0020_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0020,504,0,none,7.531,797,107,0.0,False,,2026-07-24T14:50:51,6293.4
B7_s0020_s42,ai4i_openai,B7,local,openai,42,s0020,504,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:51:11,6293.4
B8_s0020_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0020,504,0,none,12.138,674,161,0.0,False,,2026-07-24T14:51:24,6293.4
B1_s0021_s42,ai4i_openai,B1,local,openai,42,s0021,527,0,none,0.0,0,0,0.0,False,,2026-07-24T14:51:24,6293.4
B2_s0021_s42,ai4i_openai,B2,local,openai,42,s0021,527,0,none,0.0,0,0,0.0,False,,2026-07-24T14:51:24,6293.4
B3_s0021_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0021,527,0,none,11.765,520,158,0.0,False,,2026-07-24T14:51:36,6293.4
B4_s0021_s42,ai4i_openai,B4,glm-4-flash,openai,42,s0021,527,0,none,6.327,1209,112,0.0,False,,2026-07-24T14:51:43,6293.4
B5_s0021_s42,ai4i_openai,B5,glm-4-flash,openai,42,s0021,527,0,none,14.397,1588,217,0.0,False,,2026-07-24T14:51:58,6293.4
B6_s0021_s42,ai4i_openai,B6,glm-4-flash,openai,42,s0021,527,0,none,8.375,799,124,0.0,False,,2026-07-24T14:52:07,6293.4
B7_s0021_s42,ai4i_openai,B7,local,openai,42,s0021,527,0,none,0.0,0,0,0.0,True,NameError: name '_tool_analyze' is not defined,2026-07-24T14:52:29,6293.4
B8_s0021_s42,ai4i_openai,B8,glm-4-flash,openai,42,s0021,527,0,none,8.076,676,120,0.0,False,,2026-07-24T14:52:37,6293.4
B1_s0022_s42,ai4i_openai,B1,local,openai,42,s0022,535,0,none,0.0,0,0,0.0,False,,2026-07-24T14:52:38,6293.4
B2_s0022_s42,ai4i_openai,B2,local,openai,42,s0022,535,0,none,0.0,0,0,0.0,False,,2026-07-24T14:52:38,6293.4
B3_s0022_s42,ai4i_openai,B3,glm-4-flash,openai,42,s0022,535,0,none,10.977,520,181,0.0,False,,2026-07-24T14:52:49,6293.4
